AUTHOR,BORN-DIED,TITLE,TECHNIQUE,LOCATION,URL,TYPE,FORM,SCHOOL,TIMEFRAME,,
"BARYE, Antoine-Louis","(b. 1796, Paris, d. 1875, Paris)","Forest of Fontainebleau: ""La Reine Blanche""","Oil on canvas, 32 x 40 cm",Private collection,http://www.wga.hu/art/b/barye/father/yforest1.jpg,painting,landscape,French,1801-1850,,
"BARYE, Antoine-Louis","(b. 1796, Paris, d. 1875, Paris)","Forest of Fontainebleau: The ""Jean de Paris""","Oil on canvas, 20 x 31 cm",Private collection,http://www.wga.hu/art/b/barye/father/yforest2.jpg,painting,landscape,French,1801-1850,,
"BASTIEN-LEPAGE, Jules","(b. 1848, Damvillers, Meuse, d. 1884, Paris)",Portrait of Mme Waskiewicz,"Oil on canvas, 31 x 34 cm",Private collection,http://www.wga.hu/art/b/bastien/portrait.jpg,painting,portrait,French,1851-1900,,
"BATONI, Pompeo","(b. 1708, Lucca, d. 1787, Roma)",Virgin and Child with the Infant St John the Baptist,"Oil on canvas, 131 x 97 cm",Private collection,http://www.wga.hu/art/b/batoni/virginch.jpg,painting,religious,Italian,1751-1800,,
"BEECHEY, Sir William","(b. 1753, Burford, d. 1839, London)",Portrait of Mrs Simeon,"Oil on canvas, 241 x 149 cm",Private collection,http://www.wga.hu/art/b/beechey/simeon.jpg,painting,portrait,English,1751-1800,,
"BEER, Franz","(b. 1660, Au im Bregenzerwald, d. 1726, Bezau)",General view,Photo,"Abbey, Rheinau",http://www.wga.hu/art/b/beer_f/franz/rheinau1.jpg,architecture,other,Austrian,1701-1750,,
"BEER, Franz","(b. 1660, Au im Bregenzerwald, d. 1726, Bezau)",Exterior view,Photo,"Abbey, Rheinau",http://www.wga.hu/art/b/beer_f/franz/rheinau2.jpg,architecture,other,Austrian,1701-1750,,
"BEER, Franz","(b. 1660, Au im Bregenzerwald, d. 1726, Bezau)",Exterior view,Photo,"Former Cistercian Abbey Church, Sankt Urban",http://www.wga.hu/art/b/beer_f/franz/urban1.jpg,architecture,other,Austrian,1701-1750,,
"BEER, Franz","(b. 1660, Au im Bregenzerwald, d. 1726, Bezau)",Exterior view,Photo,"Former Cistercian Abbey Church, Sankt Urban",http://www.wga.hu/art/b/beer_f/franz/urban2.jpg,architecture,other,Austrian,1701-1750,,
"BEER, Johann Michael","(b. 1700, Bezau, d. 1767, Bezau)",Exterior view,Photo,"Former Benedictine Abbey Church, St Gallen",http://www.wga.hu/art/b/beer_f/johann/gallen.jpg,architecture,other,Austrian,1701-1750,,
"BEER, Michael","(b. ca. 1605, Vorarlberg, d. 1666, Bezau)",Exterior view,Photo,"St. Lorenz, Kempten",http://www.wga.hu/art/b/beer_f/michael/kempten.jpg,architecture,other,Austrian,1601-1650,,
"BEERSTRATEN, Jan Abrahamsz.","(b. 1622, Amsterdam, d. 1666, Amsterdam)","Mediterranean Harbour, with the Dutch Vessel Profeet Elias at Anchor","Oil on oak panel, 89 x 122 cm",Private collection,http://www.wga.hu/art/b/beerstra/abrahams/harbour.jpg,painting,landscape,Flemish,1601-1650,,
"BEERSTRATEN, Jan Abrahamsz.","(b. 1622, Amsterdam, d. 1666, Amsterdam)","Shipwreck in Stormy Seas, near a Rocky Coast","Oil on oak panel, 70 x 91 cm",Private collection,http://www.wga.hu/art/b/beerstra/abrahams/shipwrec.jpg,painting,landscape,Flemish,1601-1650,,
"BEHAM, Barthel","(b. 1502, Nürnberg, d. 1540, Italy)","Portrait of Ludwig X, Duke of Bavaria","Oil on limewood panel, 40 x 33 cm",Private collection,http://www.wga.hu/art/b/beham/barthel/ludwig_x.jpg,painting,portrait,German,1501-1550,,
"BENDL, Ehregott Bernhard","(b. ca. 1660, Pfarrkirchen, d. 1738, Augsburg)",St John the Evangelist,"Painted wood, height 197 cm","Germanisches Nationalmuseum, Nuremberg",http://www.wga.hu/art/b/bendl/st_john.jpg,sculpture,religious,German,1651-1700,,
"BENEFIAL, Marco","(b. 1684, Roma, d. 1764, Roma)",Adoration of the Shepherds,"Oil on canvas, 62 x 50 cm",Private collection,http://www.wga.hu/art/b/benefial/adorati.jpg,painting,religious,Italian,1701-1750,,
"BENEFIAL, Marco","(b. 1684, Roma, d. 1764, Roma)",Adoration of the Shepherds (detail),Oil on canvas,Private collection,http://www.wga.hu/art/b/benefial/adorati1.jpg,painting,religious,Italian,1701-1750,,
"BENEFIAL, Marco","(b. 1684, Roma, d. 1764, Roma)",St. Margaret of Cortona Finds the Corpse of her Lover,Oil on canvas,"Galleria Nazionale d'Arte Antica, Rome",http://www.wga.hu/art/b/benefial/margaret.jpg,painting,religious,Italian,1701-1750,,
"BENEFIAL, Marco","(b. 1684, Roma, d. 1764, Roma)",Self-Portrait,"Red chalk on paper, 354 x 230 mm","J. Paul Getty Museum, Los Angeles",http://www.wga.hu/art/b/benefial/selfport.jpg,painting,portrait,Italian,1701-1750,,
"BÉRAUD, Jean","(b. 1849, St. Petersburg, d. 1935, Paris)",Portrait of Reine Bourdais,"Oil on canvas, 131 x 100 cm",Private collection,http://www.wga.hu/art/b/beraud/portrait.jpg,painting,portrait,French,1851-1900,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",Exterior view,Photo,"Santa Bibiana, Rome",http://www.wga.hu/art/b/bernini/gianlore/architec/bibiana.jpg,architecture,other,Italian,1601-1650,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",Benediction loggia,Photo,"Palazzo Quirinale, Rome",http://www.wga.hu/art/b/bernini/gianlore/architec/palazzoq.jpg,architecture,other,Italian,1601-1650,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",Exterior view,Photo,"Sant'Andrea al Quirinale, Rome",http://www.wga.hu/art/b/bernini/gianlore/architec/quirina1.jpg,architecture,other,Italian,1601-1650,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",Exterior view,Photo,"Sant'Andrea al Quirinale, Rome",http://www.wga.hu/art/b/bernini/gianlore/architec/quirina2.jpg,architecture,other,Italian,1601-1650,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",Interior view,Photo,"Sant'Andrea al Quirinale, Rome",http://www.wga.hu/art/b/bernini/gianlore/architec/quirina3.jpg,architecture,religious,Italian,1601-1650,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",Interior view,Photo,"Sant'Andrea al Quirinale, Rome",http://www.wga.hu/art/b/bernini/gianlore/architec/quirina4.jpg,architecture,religious,Italian,1601-1650,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",Interior view,Photo,"Sant'Andrea al Quirinale, Rome",http://www.wga.hu/art/b/bernini/gianlore/architec/quirina5.jpg,architecture,religious,Italian,1601-1650,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",Scala Regia,Photo,"Vatican Palace, Rome",http://www.wga.hu/art/b/bernini/gianlore/architec/scalare1.jpg,architecture,other,Italian,1601-1650,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",Scala Regia,Photo,"Vatican Palace, Rome",http://www.wga.hu/art/b/bernini/gianlore/architec/scalare2.jpg,architecture,other,Italian,1601-1650,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",General view,Photo,"St. Peter's Square, Rome",http://www.wga.hu/art/b/bernini/gianlore/architec/stpeter.jpg,architecture,other,Italian,1601-1650,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",Colonnade (detail),Photo,"St. Peter's Square, Rome",http://www.wga.hu/art/b/bernini/gianlore/architec/stpeter1.jpg,architecture,other,Italian,1601-1650,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",Design for St. Peter's façade,"Drawing, MS. Vat. Lat. 13442, f.4.","Biblioteca Apostolica, Vatican",http://www.wga.hu/art/b/bernini/gianlore/architec/stpeter2.jpg,graphics,study,Italian,1601-1650,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",General view,Photo,"Ponte Sant'Angelo, Rome",http://www.wga.hu/art/b/bernini/gianlore/architec/z_ponte.jpg,architecture,other,Italian,1601-1650,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",Apollo and Daphne,"Carrara marble, height 243 cm","Galleria Borghese, Rome",http://www.wga.hu/art/b/bernini/gianlore/sculptur/1620/apollo.jpg,sculpture,mythological,Italian,1601-1650,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",The Baldacchino,"Bronze, partly gilt","Basilica di San Pietro, Vatican",http://www.wga.hu/art/b/bernini/gianlore/sculptur/1620/baldacc.jpg,sculpture,religious,Italian,1601-1650,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",St Bibiana,Marble,"Santa Bibiana, Rome",http://www.wga.hu/art/b/bernini/gianlore/sculptur/1620/bibiana.jpg,sculpture,religious,Italian,1601-1650,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",Fountain of the Four Rivers (detail),Travertine and marble,"Piazza Navona, Rome",http://www.wga.hu/art/b/bernini/gianlore/sculptur/1650/4rivers0.jpg,sculpture,mythological,Italian,1601-1650,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",Angel,"Marble, over life-size","Ponte Sant'Angelo, Rome",http://www.wga.hu/art/b/bernini/gianlore/sculptur/1660/angel4.jpg,sculpture,mythological,Italian,1601-1650,,
"BERNINI, Gian Lorenzo","(b. 1598, Napoli, d. 1680, Roma)",Angel with the Column,"Marble, over life-size","Ponte Sant'Angelo, Rome",http://www.wga.hu/art/b/bernini/gianlore/sculptur/1660/angel5.jpg,sculpture,mythological,Italian,1601-1650,,
"BIANCHI, Mosè","(b. 1840, Monza, d. 1904, Monza)","Place de Clichy, Paris","Oil on canvas, 80 x 100 cm",Private collection,http://www.wga.hu/art/b/bianchi1/bianchi1.jpg,painting,landscape,Italian,1851-1900,,
"BIANCHI, Mosè","(b. 1840, Monza, d. 1904, Monza)",Street Scene,"Oil on panel, 34 x 25 cm",Private collection,http://www.wga.hu/art/b/bianchi1/bianchi2.jpg,painting,landscape,Italian,1851-1900,,
"BIANCHI, Mosè","(b. 1840, Monza, d. 1904, Monza)",Boats on the Lagoon of Venice,"Oil on panel, 29 x 43 cm",Private collection,http://www.wga.hu/art/b/bianchi1/bianchi3.jpg,painting,landscape,Italian,1851-1900,,
"BICCI, Lorenzo di","(b. ca. 1350, Firenze, d. ca. 1427, Firenze)",Portable Triptych,"Tempera on panel, gold ground, 74 x 40 cm (central panel), 56 x 14 cm (each wing)",Private collection,http://www.wga.hu/art/b/bicci/lorenz/portable.jpg,painting,religious,Italian,1401-1450,,
"BIGG, William Redmore","(b. 1755, Felsted, d. 1828, London)",Group Portrait of a Family,"Oil on panel, 76 x 106 cm",Private collection,http://www.wga.hu/art/b/bigg/family.jpg,painting,portrait,English,1751-1800,,
"BIJLERT, Jan van","(b. 1597/98, Utrecht, d. 1671, Utrecht)",Allegory of the Sense of Smell,"Oil on canvas, 97 x 91 cm",Private collection,http://www.wga.hu/art/b/bijlert/allegory.jpg,painting,mythological,Dutch,1601-1650,,
"BILTIUS, Cornelis","(b. 1653, Den Haag, d. ca. 1686, Germany)",Trompe l'Oeil Still-Life with Two Grouse Hanging from a Nail,"Oil on canvas, 49 x 33 cm",Private collection,http://www.wga.hu/art/b/biltius/trompe.jpg,painting,still-life,Dutch,1651-1700,,
"BINOIT, Peter","(b. ca. 1590, Köln, d. 1632, Hanau)",Flowers in a Vase,"Oil on copper, 38 x 29 cm","Szépmûvészeti Múzeum, Budapest",http://www.wga.hu/art/b/binoit/flowers.jpg,painting,still-life,German,1601-1650,,
"BINOIT, Peter","(b. ca. 1590, Köln, d. 1632, Hanau)",Still-Life with Iris,"oil on copper, 24 x 19 cm","National Gallery of Art, Washington",http://www.wga.hu/art/b/binoit/stiliris.jpg,painting,still-life,German,1601-1650,,
"BINOIT, Peter","(b. ca. 1590, Köln, d. 1632, Hanau)",Still-Life,"Oil on copper, 28 x 21 cm",Private collection,http://www.wga.hu/art/b/binoit/stillif.jpg,painting,still-life,German,1601-1650,,
"BINOIT, Peter","(b. ca. 1590, Köln, d. 1632, Hanau)",Still-Life (detail),Oil on copper,Private collection,http://www.wga.hu/art/b/binoit/stillif1.jpg,painting,still-life,German,1601-1650,,
"BISON, Giuseppe Bernardino","(b. 1762, Palmanova, d. 1844, Milano)",Evening Landscape with Travellers Crossing a Bridge,"Oil on canvas, 32 x 41 cm",Private collection,http://www.wga.hu/art/b/bison/landsca4.jpg,painting,landscape,Italian,1801-1850,,
"BLANCHET, Louis-Gabriel","(b. 1705, Paris, d. 1772, Roma)",Portraits of Fathers Lesueur and Jacquier,"Oil on canvas, 138 x 101 cm","Musée des Beaux-Arts, Nantes",http://www.wga.hu/art/b/blanche/fathers.jpg,painting,portrait,French,1701-1750,,
"BLANCHET, Louis-Gabriel","(b. 1705, Paris, d. 1772, Roma)",Portrait of the Artist Giovanni Paolo Pannini,"Oil on canvas, 97 x 76 cm",Private collection,http://www.wga.hu/art/b/blanche/pannini.jpg,painting,portrait,French,1701-1750,,
"BLANCHET, Louis-Gabriel","(b. 1705, Paris, d. 1772, Roma)",Portrait of a Gentleman,"Oil on canvas, 99 x 74 cm",Private collection,http://www.wga.hu/art/b/blanche/portgent.jpg,painting,portrait,French,1701-1750,,
"BLES, Herri met de","(b. ca. 1510, Bouvignes (Dinant), d. after 1550)",Fantastical Moonlit Landscape,"Oil on oak panel, 22 x 34 cm",Private collection,http://www.wga.hu/art/b/bles/moonlit.jpg,painting,landscape,Flemish,1501-1550,,
"BLOEMAERT, Abraham","(b. 1566, Gorinchem, d. 1651, Utrecht)",The Last Supper,"Oil on oak panel, 40 x 29 cm",Private collection,http://www.wga.hu/art/b/bloemaer/abraham/lastsupp.jpg,painting,religious,Dutch,1601-1650,,
"BLOEMAERT, Abraham","(b. 1566, Gorinchem, d. 1651, Utrecht)",The Last Supper (detail),Oil on oak panel,Private collection,http://www.wga.hu/art/b/bloemaer/abraham/lastsupx.jpg,painting,religious,Dutch,1601-1650,,
"BOCCACCINO, Boccaccio","(b. ca. 1460, Ferrara, d. 1525, Cremona)",Virgin and Child,"Oil on panel, 47 x 36 cm",Private collection,http://www.wga.hu/art/b/boccacci/boccacci/2/virginch.jpg,painting,religious,Italian,1451-1500,,
"BOILLY, Louis Léopold","(b. 1761, La Bassé, d. 1845, Paris)",The White Horse,"Oil on canvas, 38 x 46 cm",Private collection,http://www.wga.hu/art/b/boilly/w_horse.jpg,painting,genre,French,1751-1800,,
"BOISSIEU, Jean-Jacques de","(b. 1736, Lyon, d. 1810, Lyon)",Landscape with Château Gaillard,"Pen with black and gray ink and brush and gray wash, heightened with gouache and watercolour, 313 x 445 mm","J. Paul Getty Museum, Los Angeles",http://www.wga.hu/art/b/boissieu/landscap.jpg,graphics,landscape,French,1751-1800,,
"BOISSIEU, Jean-Jacques de","(b. 1736, Lyon, d. 1810, Lyon)",View of Orléans from a Garden on the Banks of the Loire,"Gouache on paper, laid down on board, 381 x 540 mm",Private collection,http://www.wga.hu/art/b/boissieu/orleans.jpg,graphics,landscape,French,1751-1800,,
"BOISSIEU, Jean-Jacques de","(b. 1736, Lyon, d. 1810, Lyon)",Self-Portrait,Engraving,"Bibliothèque Nationale, Paris",http://www.wga.hu/art/b/boissieu/selfport.jpg,graphics,portrait,French,1751-1800,,
"BONAVIA, Carlo",(active 1751-1788 in Naples),Arcadian River Landscape,"Oil on canvas, 65 x 52 cm",Private collection,http://www.wga.hu/art/b/bonavia/arcadia1.jpg,painting,landscape,Italian,1751-1800,,
"BONAVIA, Carlo",(active 1751-1788 in Naples),Arcadian River Landscape,"Oil on canvas, 65 x 52 cm",Private collection,http://www.wga.hu/art/b/bonavia/arcadia2.jpg,painting,landscape,Italian,1751-1800,,
"BONHEUR, Rosa","(b. 1822, Bordeaux, d. 1899, Thomery)",The Grazing Ewe,"Sand cast bronze, 15 x 22 cm",Private collection,http://www.wga.hu/art/b/bonheur/rosa/zgrazing.jpg,sculpture,other,French,1851-1900,,
"BORRANI, Odoardo","(b. 1833, Pisa, d. 1905, Firenze)",Tuscan Village,"Oil on canvas, 60 x 90 cm",Private collection,http://www.wga.hu/art/b/borrani/tuscanvi.jpg,painting,landscape,Italian,1851-1900,,
"BORROMINI, Francesco","(b. 1599, Bissone, d. 1667, Roma)",Exterior view,Photo,"Sant'Agnese in Agone, Rome",http://www.wga.hu/art/b/borromin/agone1.jpg,architecture,other,Italian,1601-1650,,
"BORROMINI, Francesco","(b. 1599, Bissone, d. 1667, Roma)",Exterior view,Photo,"Sant'Agnese in Agone, Rome",http://www.wga.hu/art/b/borromin/agone2.jpg,architecture,other,Italian,1601-1650,,
"BORROMINI, Francesco","(b. 1599, Bissone, d. 1667, Roma)",Interior view,Photo,"Sant'Agnese in Agone, Rome",http://www.wga.hu/art/b/borromin/agone3.jpg,architecture,interior,Italian,1601-1650,,
"BORROMINI, Francesco","(b. 1599, Bissone, d. 1667, Roma)",Interior view,Photo,"Sant'Agnese in Agone, Rome",http://www.wga.hu/art/b/borromin/agone4.jpg,architecture,interior,Italian,1601-1650,,
"BORROMINI, Francesco","(b. 1599, Bissone, d. 1667, Roma)",Interior view,Photo,"San Giovanni in Laterano, Rome",http://www.wga.hu/art/b/borromin/lateran.jpg,architecture,interior,Italian,1601-1650,,
"BORROMINI, Francesco","(b. 1599, Bissone, d. 1667, Roma)",Exterior view,Photo,"Oratorio dei Filippini, Rome",http://www.wga.hu/art/b/borromin/oratory1.jpg,architecture,other,Italian,1601-1650,,
"BORROMINI, Francesco","(b. 1599, Bissone, d. 1667, Roma)",Exterior view,Photo,"Oratorio dei Filippini, Rome",http://www.wga.hu/art/b/borromin/oratory2.jpg,architecture,other,Italian,1601-1650,,
"BORROMINI, Francesco","(b. 1599, Bissone, d. 1667, Roma)",Exterior view,Photo,"Oratorio dei Filippini, Rome",http://www.wga.hu/art/b/borromin/oratory3.jpg,architecture,other,Italian,1601-1650,,
"BORROMINI, Francesco","(b. 1599, Bissone, d. 1667, Roma)",Exterior view,Photo,"Collegio di Propaganda Fide, Rome",http://www.wga.hu/art/b/borromin/propaga.jpg,architecture,other,Italian,1601-1650,,
"BORROMINI, Francesco","(b. 1599, Bissone, d. 1667, Roma)",Exterior view,Photo,"San Carlo alle Quattro Fontane, Rome",http://www.wga.hu/art/b/borromin/sancarl2.jpg,architecture,other,Italian,1601-1650,,
"BORROMINI, Francesco","(b. 1599, Bissone, d. 1667, Roma)",Exterior view,Photo,"Sant'Andrea delle Fratte, Rome",http://www.wga.hu/art/b/borromin/santand2.jpg,architecture,other,Italian,1601-1650,,
"BORROMINI, Francesco","(b. 1599, Bissone, d. 1667, Roma)",Exterior view,Photo,"Sant'Andrea delle Fratte, Rome",http://www.wga.hu/art/b/borromin/santand3.jpg,architecture,other,Italian,1601-1650,,
"BORROMINI, Francesco","(b. 1599, Bissone, d. 1667, Roma)",Exterior view,Photo,"Sant'Andrea delle Fratte, Rome",http://www.wga.hu/art/b/borromin/santand4.jpg,architecture,other,Italian,1601-1650,,
"BORROMINI, Francesco","(b. 1599, Bissone, d. 1667, Roma)",Courtyard and façade,Photo,"Sant'Ivo alla Sapienza, Rome",http://www.wga.hu/art/b/borromin/santivo2.jpg,architecture,other,Italian,1601-1650,,
"BORROMINI, Francesco","(b. 1599, Bissone, d. 1667, Roma)",Exterior view,Photo,"Sant'Ivo alla Sapienza, Rome",http://www.wga.hu/art/b/borromin/santivo3.jpg,architecture,other,Italian,1601-1650,,
"BORROMINI, Francesco","(b. 1599, Bissone, d. 1667, Roma)",Interior view,Photo,"Sant'Ivo alla Sapienza, Rome",http://www.wga.hu/art/b/borromin/santivo4.jpg,architecture,interior,Italian,1601-1650,,
"BORROMINI, Francesco","(b. 1599, Bissone, d. 1667, Roma)",Interior view,Photo,"Sant'Ivo alla Sapienza, Rome",http://www.wga.hu/art/b/borromin/santivo5.jpg,architecture,religious,Italian,1601-1650,,
"BORROMINI, Francesco","(b. 1599, Bissone, d. 1667, Roma)",Interior view,Photo,"Palazzo Spada, Rome",http://www.wga.hu/art/b/borromin/spada.jpg,architecture,religious,Italian,1601-1650,,
"BORT, Jaime","(d. 1754, Madrid)",Exterior view,Photo,"Cathedral, Murcia",http://www.wga.hu/art/b/bort/murcia1.jpg,architecture,other,Spanish,1701-1750,,
"BORT, Jaime","(d. 1754, Madrid)",Exterior view (detail),Photo,"Cathedral, Murcia",http://www.wga.hu/art/b/bort/murcia2.jpg,architecture,other,Spanish,1701-1750,,
"BOSSCHAERT, Johannes","(b. ca. 1607, Middelburg, d. ca. 1628, Dordrecht)",Still-Life,"Oil on oak panel, 58 x 80 cm",Private collection,http://www.wga.hu/art/b/bosschae/johannes/basket.jpg,painting,still-life,Dutch,1601-1650,,
"BOTTICELLI, Sandro","(b. 1445, Firenze, d. 1510, Firenze)",Head of an Angel,"Oil on panel, transferred to canvas, laid down on panel, 42 x 32 cm",Private collection,http://www.wga.hu/art/b/botticel/91late/071head.jpg,painting,religious,Italian,1451-1500,,
"BOULLE, André-Charles","(b. 1642, Paris, d. 1732, Paris)",Bureau Plat,"Gilt bronze mounted brass and ebony Boulle marquetry, 80 x 182 x 89 cm",Private collection,http://www.wga.hu/art/b/boulle/plat.jpg,furniture,other,French,1651-1700,,
"BOYLE, Richard, 3rd Earl of Burlington","(b. 1694, London, d. 1753, London)",Exterior view,Photo,"Chiswick House, Hounslow, London",http://www.wga.hu/art/b/boyle/chiswic1.jpg,painting,other,English,1701-1750,,
"BOYLE, Richard, 3rd Earl of Burlington","(b. 1694, London, d. 1753, London)",Interior view,Photo,"Chiswick House, Hounslow, London",http://www.wga.hu/art/b/boyle/chiswic2.jpg,painting,interior,English,1701-1750,,
"BRAMANTE, Donato","(b. 1444, Fermignano, d. 1514, Roma)",Interior view,Photo,"Cloisters, Santa Maria della Pace, Rome",http://www.wga.hu/art/b/bramante/z_pace.jpg,architecture,interior,Italian,1451-1500,,
"BRAY, Jan de","(b. ca. 1627, Haarlem, d. 1697, Haarlem)",Portrait of a Man Seated at a Table in his Study,"Oil on oak panel, 41 x 33 cm",Private collection,http://www.wga.hu/art/b/bray/jan/port_man.jpg,painting,portrait,Dutch,1651-1700,,
"BREKELENKAM, Quiringh van","(b. ca. 1622, Zwammerdam, d. ca. 1669, Leiden)",Old Woman in an Interior,"Oil on panel, 62 x 47 cm",Private collection,http://www.wga.hu/art/b/brekelen/oldwoman.jpg,painting,genre,Dutch,1651-1700,,
